Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
01F21_1,52AW00/01AMIAK:01F21_1.PNT\hist00,,,,,,,,0,40,,,,,,
01F21_2,52AW00/01AMIAK:01F21_2.PNT\hist00,,,,,,,,0,40,,,,,,
01F4,52AW00/01AMIAK:01F4.PNT\hist00,,,,,,,,0,16000,,,,,,
01P21_1,52AW00/01AMIAK:01P21_1.PNT\hist00,,,,,,,,0,25,,,,,,
01P21_2,52AW00/01AMIAK:01P21_2.PNT\hist00,,,,,,,,0,25,,,,,,
01P4_1,52AW00/01AMIAK:01P4_1.PNT\hist00,,,,,,,,0,10,,,,,,
01T21_1,52AW00/01AMIAK:01T21_1.PNT\hist00,,,,,,,,-50,50,,,,,,
01T21_2,52AW00/01AMIAK:01T21_2.PNT\hist00,,,,,,,,-50,50,,,,,,
01T4,52AW00/01AMIAK:01T4.PNT\hist00,,,,,,,,0,150,,,,,,
01P17,52AW00/01AZVS:01P17.PNT\hist00,,,,,,,,0,40,,,,,,
01LC5,52AW00/01KOND:01LC5.PNT\hist00,,,,,,,,0,100,,,,,,
01P8_1,52AW00/01KOND:01P8_1.PNT\hist00,,,,,,,,0,25,,,,,,
01F2_1,52AW00/01PAR:01F2_1.PNT\hist00,,,,,,,,0,99.51399994,,,,,,
01F2_2,52AW00/01PAR:01F2_2.PNT\hist00,,,,,,,,0,99.51399994,,,,,,
01P2_1,52AW00/01PAR:01P2_1.PNT\hist00,,,,,,,,0,25,,,,,,
01P2_2,52AW00/01PAR:01P2_2.PNT\hist00,,,,,,,,0,25,,,,,,
01PC3,52AW00/01PAR:01PC3.PNT\hist00,,,,,,,,0,10,,,,,,
01T2_1,52AW00/01PAR:01T2_1.PNT\hist00,,,,,,,,0,400,,,,,,
01T2_2,52AW00/01PAR:01T2_2.PNT\hist00,,,,,,,,0,400,,,,,,
01F5,52AW00/01PGAZ:01F5.PNT\hist00,,,,,,,,0,12500,,,,,,
01F5_R,52AW00/01PGAZ:01F5_R.PNT\hist00,,,,,,,,0.64999998,0.70999998,,,,,,
01P5,52AW00/01PGAZ:01P5.PNT\hist00,,,,,,,,0,16,,,,,,
01PD5,52AW00/01PGAZ:01PD5.PNT\hist00,,,,,,,,0,2500,,,,,,
01T16,52AW00/01PGAZ:01T16.PNT\hist00,,,,,,,,-50,50,,,,,,
01LS12,52AW00/01SBS_OC:01LS12.PNT\hist00,,,,,,,,0,100,,,,,,
01PS10,52AW00/01SBS_OC:01PS10.PNT\hist00,,,,,,,,0,10,,,,,,
01S_IAC_1,52AW00/01SBS_OC:01S_IAC_1.PNT\hist00,,,,,,,,45,55,,,,,,
01S_IAC_2,52AW00/01SBS_OC:01S_IAC_2.PNT\hist00,,,,,,,,45,55,,,,,,
01F20_1,52AW00/01SKLAD:01F20_1.PNT\hist00,,,,,,,,0,80,,,,,,
01F20_2,52AW00/01SKLAD:01F20_2.PNT\hist00,,,,,,,,0,80,,,,,,
01L26_1,52AW00/01SKLAD:01L26_1.PNT\hist00,,,,,,,,0,7000,,,,,,
01L26_2,52AW00/01SKLAD:01L26_2.PNT\hist00,,,,,,,,0,7000,,,,,,
01L26_3,52AW00/01SKLAD:01L26_3.PNT\hist00,,,,,,,,0,7000,,,,,,
01L26_4,52AW00/01SKLAD:01L26_4.PNT\hist00,,,,,,,,0,7000,,,,,,
01P20_1,52AW00/01SKLAD:01P20_1.PNT\hist00,,,,,,,,0,20,,,,,,
01P20_2,52AW00/01SKLAD:01P20_2.PNT\hist00,,,,,,,,0,20,,,,,,
01Q20,52AW00/01SKLAD:01Q20.PNT\hist00,,,,,,,,45,60,,,,,,
01T20,52AW00/01SKLAD:01T20.PNT\hist00,,,,,,,,-50,50,,,,,,
01F1_1,52AW00/01VODA:01F1_1.PNT\hist00,,,,,,,,0,15,,,,,,
01P5_1,52AW00/01VODA:01P5_1.PNT\hist00,,,,,,,,0,10,,,,,,
01T1_1,52AW00/01VODA:01T1_1.PNT\hist00,,,,,,,,-50,50,,,,,,
01T1_2,52AW00/01VODA:01T1_2.PNT\hist00,,,,,,,,-50,50,,,,,,
01F1,52AW00/01VODA_XOB:01F1.PNT\hist00,,,,,,,,0,255.91038513,,,,,,
01LC1_1,52AW00/01VODA_XOB:01LC1_1.PNT\hist00,,,,,,,,0,100,,,,,,
01LC1_2,52AW00/01VODA_XOB:01LC1_2.PNT\hist00,,,,,,,,0,100,,,,,,
01LC6,52AW00/01VODA_XOB:01LC6.PNT\hist00,,,,,,,,0,100,,,,,,
01P1,52AW00/01VODA_XOB:01P1.PNT\hist00,,,,,,,,0,40,,,,,,
01P4,52AW00/01VODA_XOB:01P4.PNT\hist00,,,,,,,,0,10,,,,,,
01PC8,52AW00/01VODA_XOB:01PC8.PNT\hist00,,,,,,,,0,0.40000001,,,,,,
01T1,52AW00/01VODA_XOB:01T1.PNT\hist00,,,,,,,,0,100,,,,,,
01T5_3,52AW00/01VODA_XOB:01T5_3.PNT\hist00,,,,,,,,0,200,,,,,,
01F10,52AW00/01VOZD:01F10.PNT\hist00,,,,,,,,0,1881.25097656,,,,,,
01P10A,52AW00/01VOZD:01P10A.PNT\hist00,,,,,,,,700,800,,,,,,
01Q10A,52AW00/01VOZD:01Q10A.PNT\hist00,,,,,,,,-50,50,,,,,,
01T10,52AW00/01VOZD:01T10.PNT\hist00,,,,,,,,-50,50,,,,,,
01T100,52AW00/01VOZD:01T100.PNT\hist00,,,,,,,,-50,50,,,,,,
01T10A,52AW00/01VOZD:01T10A.PNT\hist00,,,,,,,,-50,50,,,,,,
01NH3_FM,52AW00/01AMIAK:01NH3_FM.PNT\hist00,,,,,,,,0,8000,,,,,,
01NH3_FQDM,52AW00/01AMIAK:01NH3_FQDM.PNT\hist00,,,,,,,,0,125,,,,,,
01NH3_FQMM,52AW00/01AMIAK:01NH3_FQMM.PNT\hist00,,,,,,,,0,4000,,,,,,
01NH3_KF,52AW00/01AMIAK:01NH3_KF.PNT\hist00,,,,,,,,0,300,,,,,,
01NH3_KFD,52AW00/01AMIAK:01NH3_KFD.PNT\hist00,,,,,,,,0,300,,,,,,
01NH3_KFM,52AW00/01AMIAK:01NH3_KFM.PNT\hist00,,,,,,,,0,300,,,,,,
01NG_KF,52AW00/01PGAZ:01NG_KF.PNT\hist00,,,,,,,,0,125,,,,,,
01NG_KFD,52AW00/01PGAZ:01NG_KFD.PNT\hist00,,,,,,,,0,125,,,,,,
01NG_KFM,52AW00/01PGAZ:01NG_KFM.PNT\hist00,,,,,,,,0,125,,,,,,
01HNO3_F,52AW00/01SKLAD:01HNO3_F.PNT\hist00,,,,,,,,0,150,,,,,,
01HNO3_FM,52AW00/01SKLAD:01HNO3_FM.PNT\hist00,,,,,,,,0,200,,,,,,
01HNO3_MNG,52AW00/01SKLAD:01HNO3_MNG.PNT\hist00,,,,,,,,0,125,,,,,,
01UMV_KF,52AW00/01VODA_XOB:01UMV_KF.PNT\hist00,,,,,,,,0,100,,,,,,
01UMV_KFD,52AW00/01VODA_XOB:01UMV_KFD.PNT\hist00,,,,,,,,0,100,,,,,,
01UMV_KFM,52AW00/01VODA_XOB:01UMV_KFM.PNT\hist00,,,,,,,,0,100,,,,,,
01JAM1_KF,52AW00/01AMIAK:01JAM1_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM1_KFD,52AW00/01AMIAK:01JAM1_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM1_KFM,52AW00/01AMIAK:01JAM1_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM2_KF,52AW00/01AMIAK:01JAM2_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM2_KFD,52AW00/01AMIAK:01JAM2_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM2_KFM,52AW00/01AMIAK:01JAM2_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM12_F,52AW00/01SBS_OC:01JAM12_F.PNT\hist00,,,,,,,,0,40,,,,,,
01JAM12_FQD,52AW00/01SBS_OC:01JAM12_FQD.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM12_FQM,52AW00/01SBS_OC:01JAM12_FQM.PNT\hist00,,,,,,,,0,32000,,,,,,
01JAM12_KF,52AW00/01SBS_OC:01JAM12_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM12_KFD,52AW00/01SBS_OC:01JAM12_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
01JAM12_KFM,52AW00/01SBS_OC:01JAM12_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
01PHV_KF,52AW00/01VODA:01PHV_KF.PNT\hist00,,,,,,,,0,200,,,,,,
01PHV_KFD,52AW00/01VODA:01PHV_KFD.PNT\hist00,,,,,,,,0,200,,,,,,
01PHV_KFM,52AW00/01VODA:01PHV_KFM.PNT\hist00,,,,,,,,0,200,,,,,,
01VOZ_KF,52AW00/01VOZD:01VOZ_KF.PNT\hist00,,,,,,,,0,125,,,,,,
01VOZ_KFD,52AW00/01VOZD:01VOZ_KFD.PNT\hist00,,,,,,,,0,125,,,,,,
01VOZ_KFM,52AW00/01VOZD:01VOZ_KFM.PNT\hist00,,,,,,,,0,125,,,,,,
01F2_1G,52AW00/01PAR:01F2_1G.PNT\hist00,,,,,,,,0,80,,,,,,
01F2_2G,52AW00/01PAR:01F2_2G.PNT\hist00,,,,,,,,0,80,,,,,,
01PARF1_KF,52AW00/01PAR:01PARF1_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF1_KFD,52AW00/01PAR:01PARF1_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF1_KFM,52AW00/01PAR:01PARF1_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF2_KF,52AW00/01PAR:01PARF2_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF2_KFD,52AW00/01PAR:01PARF2_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF2_KFM,52AW00/01PAR:01PARF2_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG1_KF,52AW00/01PAR:01PARG1_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG1_KFD,52AW00/01PAR:01PARG1_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG1_KFM,52AW00/01PAR:01PARG1_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG2_KF,52AW00/01PAR:01PARG2_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG2_KFD,52AW00/01PAR:01PARG2_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG2_KFM,52AW00/01PAR:01PARG2_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01PD2_1,52AW00/01PAR:01PD2_1.PNT\hist00,,,,,,,,0,4000,,,,,,
01PD2_2,52AW00/01PAR:01PD2_2.PNT\hist00,,,,,,,,0,4000,,,,,,
01PARF_F,52AW00/01SBS_OC:01PARF_F.PNT\hist00,,,,,,,,0,200,,,,,,
01PARF_FQD,52AW00/01SBS_OC:01PARF_FQD.PNT\hist00,,,,,,,,0,5000,,,,,,
01PARF_FQM,52AW00/01SBS_OC:01PARF_FQM.PNT\hist00,,,,,,,,0,160000,,,,,,
01PARF_KF,52AW00/01SBS_OC:01PARF_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF_KFD,52AW00/01SBS_OC:01PARF_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARF_KFM,52AW00/01SBS_OC:01PARF_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG_F,52AW00/01SBS_OC:01PARG_F.PNT\hist00,,,,,,,,0,200,,,,,,
01PARG_FQD,52AW00/01SBS_OC:01PARG_FQD.PNT\hist00,,,,,,,,0,4000,,,,,,
01PARG_FQM,52AW00/01SBS_OC:01PARG_FQM.PNT\hist00,,,,,,,,0,125000,,,,,,
01PARG_KF,52AW00/01SBS_OC:01PARG_KF.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG_KFD,52AW00/01SBS_OC:01PARG_KFD.PNT\hist00,,,,,,,,0,3,,,,,,
01PARG_KFM,52AW00/01SBS_OC:01PARG_KFM.PNT\hist00,,,,,,,,0,3,,,,,,
01HNO3_1_FM,52AW00/01SKLAD:01HNO3_1_FM.PNT\hist00,,,,,,,,0,200,,,,,,
01HNO3_1_MNG,52AW00/01SKLAD:01HNO3_1_MNG.PNT\hist00,,,,,,,,0,125,,,,,,
01HNO3_2_FM,52AW00/01SKLAD:01HNO3_2_FM.PNT\hist00,,,,,,,,0,200,,,,,,
01HNO3_2_MNG,52AW00/01SKLAD:01HNO3_2_MNG.PNT\hist00,,,,,,,,0,125,,,,,,
01F5_CO2,52AW00/01PGAZ:01F5_CO2.PNT\hist00,,,,,,,,0,0.1,,,,,,
01F5_N2,52AW00/01PGAZ:01F5_N2.PNT\hist00,,,,,,,,0,1,,,,,,
01PD21_1,52AW00/01AMIAK:01PD21_1.PNT\hist00,,,,,,,,0,2500,,,,,,
01PD21_2,52AW00/01AMIAK:01PD21_2.PNT\hist00,,,,,,,,0,2500,,,,,,
01PD4,52AW00/01AMIAK:01PD4.PNT\hist00,,,,,,,,0,2500,,,,,,
01PD1,52AW00/01VODA_XOB:01PD1.PNT\hist00,,,,,,,,0,1600,,,,,,
01F2_1H,52AW00/01PAR:01F2_1H.PNT\hist00,,,,,,,,0,1,,,,,,
01F2_2H,52AW00/01PAR:01F2_2H.PNT\hist00,,,,,,,,0,1,,,,,,
21F103,52AW00/21ABSOR:21F103.PNT\hist00,,,,,,,,0,12500,,,,,,
21F105,52AW00/21ABSOR:21F105.PNT\hist00,,,,,,,,0,25,,,,,,
21F111_1,52AW00/21ABSOR:21F111_1.PNT\hist00,,,,,,,,0,1072.34289551,,,,,,
21F111_2,52AW00/21ABSOR:21F111_2.PNT\hist00,,,,,,,,0,820.00097656,,,,,,
21FC104,52AW00/21ABSOR:21FC104.PNT\hist00,,,,,,,,0,6187.48779297,,,,,,
21FC110,52AW00/21ABSOR:21FC110.PNT\hist00,,,,,,,,0,9.99330997,,,,,,
21HNO3_FM,52AW00/21ABSOR:21HNO3_FM.PNT\hist00,,,,,,,,0,30,,,,,,
21HNO3_MNG,52AW00/21ABSOR:21HNO3_MNG.PNT\hist00,,,,,,,,0,16,,,,,,
21HNO3_R,52AW00/21ABSOR:21HNO3_R.PNT\hist00,,,,,,,,1.20000005,1.39999998,,,,,,
21KCP_KF,52AW00/21ABSOR:21KCP_KF.PNT\hist00,,,,,,,,0,4,,,,,,
21KCP_KFD,52AW00/21ABSOR:21KCP_KFD.PNT\hist00,,,,,,,,0,4,,,,,,
21KCP_KFM,52AW00/21ABSOR:21KCP_KFM.PNT\hist00,,,,,,,,0,4,,,,,,
21LC105,52AW00/21ABSOR:21LC105.PNT\hist00,,,,,,,,430,830,,,,,,
21OV1_KF,52AW00/21ABSOR:21OV1_KF.PNT\hist00,,,,,,,,0,500,,,,,,
21OV1_KFD,52AW00/21ABSOR:21OV1_KFD.PNT\hist00,,,,,,,,0,500,,,,,,
21OV1_KFM,52AW00/21ABSOR:21OV1_KFM.PNT\hist00,,,,,,,,0,500,,,,,,
21OV2_KF,52AW00/21ABSOR:21OV2_KF.PNT\hist00,,,,,,,,0,500,,,,,,
21OV2_KFD,52AW00/21ABSOR:21OV2_KFD.PNT\hist00,,,,,,,,0,500,,,,,,
21OV2_KFM,52AW00/21ABSOR:21OV2_KFM.PNT\hist00,,,,,,,,0,500,,,,,,
21Q105,52AW00/21ABSOR:21Q105.PNT\hist00,,,,,,,,50,60,,,,,,
21T108_1,52AW00/21ABSOR:21T108_1.PNT\hist00,,,,,,,,0,150,,,,,,
21T108_2,52AW00/21ABSOR:21T108_2.PNT\hist00,,,,,,,,0,150,,,,,,
21T108_3,52AW00/21ABSOR:21T108_3.PNT\hist00,,,,,,,,0,150,,,,,,
21T108_4,52AW00/21ABSOR:21T108_4.PNT\hist00,,,,,,,,0,150,,,,,,
21T108_5,52AW00/21ABSOR:21T108_5.PNT\hist00,,,,,,,,0,400,,,,,,
21T108_6,52AW00/21ABSOR:21T108_6.PNT\hist00,,,,,,,,0,150,,,,,,
21F113,52AW00/21GTT:21F113.PNT\hist00,,,,,,,,0,1038.55493164,,,,,,
21OV3_KF,52AW00/21GTT:21OV3_KF.PNT\hist00,,,,,,,,0,500,,,,,,
21OV3_KFD,52AW00/21GTT:21OV3_KFD.PNT\hist00,,,,,,,,0,500,,,,,,
21OV3_KFM,52AW00/21GTT:21OV3_KFM.PNT\hist00,,,,,,,,0,500,,,,,,
21P181,52AW00/21GTT:21P181.PNT\hist00,,,,,,,,0,10,,,,,,
21SCS171_1,52AW00/21GTT:21SCS171_1.PNT\hist00,,,,,,,,0,6000,,,,,,
21SCS171_2,52AW00/21GTT:21SCS171_2.PNT\hist00,,,,,,,,0,6000,,,,,,
21SCS171_3,52AW00/21GTT:21SCS171_3.PNT\hist00,,,,,,,,0,6000,,,,,,
21T170_3,52AW00/21GTT:21T170_3.PNT\hist00,,,,,,,,0,100,,,,,,
21T170_4,52AW00/21GTT:21T170_4.PNT\hist00,,,,,,,,0,100,,,,,,
21T170_5,52AW00/21GTT:21T170_5.PNT\hist00,,,,,,,,0,100,,,,,,
21T170_6,52AW00/21GTT:21T170_6.PNT\hist00,,,,,,,,0,100,,,,,,
21T173_1,52AW00/21GTT:21T173_1.PNT\hist00,,,,,,,,0,200,,,,,,
21T173_2,52AW00/21GTT:21T173_2.PNT\hist00,,,,,,,,0,200,,,,,,
21F102,52AW00/21KONV:21F102.PNT\hist00,,,,,,,,0,62504.88671875,,,,,,
21FC101,52AW00/21KONV:21FC101.PNT\hist00,,,,,,,,0,7803.25878906,,,,,,
21FS101,52AW00/21KONV:21FS101.PNT\hist00,,,,,,,,0,7803.25878906,,,,,,
21FS102,52AW00/21KONV:21FS102.PNT\hist00,,,,,,,,0,62504.88671875,,,,,,
21G101,52AW00/21KONV:21G101.PNT\hist00,,,,,,,,0,100,,,,,,
21NH3N_F,52AW00/21KONV:21NH3N_F.PNT\hist00,,,,,,,,0,8000,,,,,,
21NH3N_FM,52AW00/21KONV:21NH3N_FM.PNT\hist00,,,,,,,,0,6300,,,,,,
21NH3N_FQDM,52AW00/21KONV:21NH3N_FQDM.PNT\hist00,,,,,,,,0,180,,,,,,
21NH3N_FQMM,52AW00/21KONV:21NH3N_FQMM.PNT\hist00,,,,,,,,0,5000,,,,,,
21NH3N_KFD,52AW00/21KONV:21NH3N_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
21NH3N_KFM,52AW00/21KONV:21NH3N_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
21NH3_FM,52AW00/21KONV:21NH3_FM.PNT\hist00,,,,,,,,0,6300,,,,,,
21NH3_FQDM,52AW00/21KONV:21NH3_FQDM.PNT\hist00,,,,,,,,0,125,,,,,,
21NH3_FQMM,52AW00/21KONV:21NH3_FQMM.PNT\hist00,,,,,,,,0,4000,,,,,,
21NH3_KF,52AW00/21KONV:21NH3_KF.PNT\hist00,,,,,,,,0,1000,,,,,,
21NH3_KFD,52AW00/21KONV:21NH3_KFD.PNT\hist00,,,,,,,,0,1000,,,,,,
21NH3_KFM,52AW00/21KONV:21NH3_KFM.PNT\hist00,,,,,,,,0,1000,,,,,,
21P101A,52AW00/21KONV:21P101A.PNT\hist00,,,,,,,,0,10,,,,,,
21P101B,52AW00/21KONV:21P101B.PNT\hist00,,,,,,,,0,10,,,,,,
21P127A,52AW00/21KONV:21P127A.PNT\hist00,,,,,,,,0,10,,,,,,
21P127B,52AW00/21KONV:21P127B.PNT\hist00,,,,,,,,0,10,,,,,,
21P128,52AW00/21KONV:21P128.PNT\hist00,,,,,,,,0,10,,,,,,
21QC101AIN1,52AW00/21KONV:21QC101AIN1.PNT\hist00,,,,,,,,0,12,,,,,,
21QC101AIN2,52AW00/21KONV:21QC101AIN2.PNT\hist00,,,,,,,,0,12,,,,,,
21T101A,52AW00/21KONV:21T101A.PNT\hist00,,,,,,,,0,200,,,,,,
21T101B,52AW00/21KONV:21T101B.PNT\hist00,,,,,,,,0,200,,,,,,
21T103,52AW00/21KONV:21T103.PNT\hist00,,,,,,,,0,400,,,,,,
21T127A,52AW00/21KONV:21T127A.PNT\hist00,,,,,,,,0,200,,,,,,
21T127B,52AW00/21KONV:21T127B.PNT\hist00,,,,,,,,0,200,,,,,,
