Tag Name;Address;Data Type;Respect Data Type;Client Access;Scan Rate;Scaling;Raw Low;Raw High;Scaled Low;Scaled High;Scaled Data Type;Clamp Low;Clamp High;Eng Units;Description;Negate Value
02P21_1;52AW00/02AMIAK:02P21_1.PNT\hist00;;;;;;;;0;25;;;;кг/см2;Р ЖА на Вх. 1-й кол-р;
02PD21_1;52AW00/02AMIAK:02PD21_1.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;PD ЖА на Вх. 1-й кол-р;
02T21_1;52AW00/02AMIAK:02T21_1.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ЖА на Вх. 1-й кол-р;
02P21_2;52AW00/02AMIAK:02P21_2.PNT\hist00;;;;;;;;0;25;;;;кг/см2;Р ЖА на Вх. 2-й кол-р;
02PD21_2;52AW00/02AMIAK:02PD21_2.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;PD ЖА на Вх. 2-й кол-р;
02T21_2;52AW00/02AMIAK:02T21_2.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ЖА на Вх. 2-й кол-р;
02P4_1;52AW00/02AMIAK:02P4_1.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р ГА в завод. сеть;
02PD4;52AW00/02AMIAK:02PD4.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;PD ГА в завод. сеть;
02T4;52AW00/02AMIAK:02T4.PNT\hist00;;;;;;;;0;200;;;;град.С;Т ГА в завод. сеть;
02P17;52AW00/02AZVS:02P17.PNT\hist00;;;;;;;;0;40;;;;кг/см2;Р АЗВС в цех;
02LC5;52AW00/02KOND:02LC5.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L в баке КСП поз.15;
02LCV5;52AW00/02KOND:02LCV5.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L в  КСП поз.15;
02P8_1;52AW00/02KOND:02P8_1.PNT\hist00;;;;;;;;0;25;;;;кг/см2;Р ХОВ на орош. Насос.16,16а,16б;
02P2_1;52AW00/02PAR:02P2_1.PNT\hist00;;;;;;;;0;25;;;;кг/см2;Р пара из цеха кол-р 1;
02PD2_1;52AW00/02PAR:02PD2_1.PNT\hist00;;;;;;;;0;4000;;;;кгс/м2;PD пара из цеха кол-р 1;
02T2_1;52AW00/02PAR:02T2_1.PNT\hist00;;;;;;;;0;400;;;;град.С;Т пара из цеха кол-р 1;
02P2_2;52AW00/02PAR:02P2_2.PNT\hist00;;;;;;;;0;25;;;;кг/см2;Р пара из цеха кол-р 2;
02PD2_2;52AW00/02PAR:02PD2_2.PNT\hist00;;;;;;;;0;4000;;;;кгс/м2;PD пара из цеха кол-р 2;
02T2_2;52AW00/02PAR:02T2_2.PNT\hist00;;;;;;;;0;400;;;;град.С;Т пара из цеха кол-р 2;
02PC3;52AW00/02PAR:02PC3.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Рег.Р Пара (5) ";
02PCV3;52AW00/02PAR:02PCV3.PNT\hist00;;;;;;;;0;100;;;;%;"Рег.Клап.Р Пара(5) ";
02F5;52AW00/02PGAZ:02F5.PNT\hist00;;;;;;;;0;12500;;;;нм3/ч;"F ПГ в цех ";
02P5;52AW00/02PGAZ:02P5.PNT\hist00;;;;;;;;0;16;;;;кг/см2;"P ПГ в цех ";
02PD5;52AW00/02PGAZ:02PD5.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;"PD ПГ в цех ";
02T16;52AW00/02PGAZ:02T16.PNT\hist00;;;;;;;;-50;50;;;;град.С;"Т ПГ в цех ";
02PS10;52AW00/02SBS_OC:02PS10.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р воздуха КИП из Рессивер.10;
02S_IAC_1;52AW00/02SBS_OC:02S_IAC_1.PNT\hist00;;;;;;;;45;55;;;;гц;Частота АС пит. 1-я секц.;
02S_IAC_2;52AW00/02SBS_OC:02S_IAC_2.PNT\hist00;;;;;;;;45;55;;;;гц;Частота АС пит. 2-я секц.;
02LS12;52AW00/02SBS_OC:02LS12.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L в сб.L-12 дренаж. Воды;
02F20_1;52AW00/02SKLAD:02F20_1.PNT\hist00;;;;;;;;0;80;;;;м3/ч;F кисл. к потр. 1-я башня М3;
02F20_2;52AW00/02SKLAD:02F20_2.PNT\hist00;;;;;;;;0;80;;;;м3/ч;F кисл. к потр. 2-я башня М3;
02P20_1;52AW00/02SKLAD:02P20_1.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р кисл. к потр. 1-я башня М3;
02P20_2;52AW00/02SKLAD:02P20_2.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р кисл. к потр. 2-я башня М3;
02Q20_1;52AW00/02SKLAD:02Q20_1.PNT\hist00;;;;;;;;45;60;;;;%;Q кисл. в хран. кол-р 1;
02Q20_2;52AW00/02SKLAD:02Q20_2.PNT\hist00;;;;;;;;45;60;;;;%;Q кисл. в хран. кол-р 2;
02T20_1;52AW00/02SKLAD:02T20_1.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т кисл. в хран. 1-й кол-р;
02T20_2;52AW00/02SKLAD:02T20_2.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т кисл. в хран. 2-й кол-р;
02L26_1A;52AW00/02SKLAD:02L26_1A.PNT\hist00;;;;;;;;0;1;;;;кг/см2;L кисл. в хран.  102/1-4;
02L26_2A;52AW00/02SKLAD:02L26_2A.PNT\hist00;;;;;;;;0;1;;;;кг/см2;L кисл. в хран.  102/2-5;
02L26_3A;52AW00/02SKLAD:02L26_3A.PNT\hist00;;;;;;;;0;1;;;;кг/см2;L кисл. в хран.  102/3-6;
02L26_4A;52AW00/02SKLAD:02L26_4A.PNT\hist00;;;;;;;;0;1;;;;кг/см2;L кисл. в хран.  102/7;
02F1_1;52AW00/02VODA:02F1_1.PNT\hist00;;;;;;;;0;15;;;;м3/ч;F пож.хоз. воды  во II отдел.;
02LCV12;52AW00/02VODA:02LCV12.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L в сб. дренаж. Воды;
02P5_1;52AW00/02VODA:02P5_1.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р обор. Воды во II отдел.;
02T1_1;52AW00/02VODA:02T1_1.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т обор. Воды в маш. Зал;
02T1_2;52AW00/02VODA:02T1_2.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т обор. Воды на абс.колону;
02P4;52AW00/02VODA_XOB:02P4.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р умяг.и пит.воды в цех;
02PD1;52AW00/02VODA_XOB:02PD1.PNT\hist00;;;;;;;;0;1600;;;;кгс/м2;PD умяг.и пит.воды в цех;
02T1;52AW00/02VODA_XOB:02T1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т умяг.воды в цех;
02LC1_1;52AW00/02VODA_XOB:02LC1_1.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L воды в деаэр.бак 1;
02LC1_2;52AW00/02VODA_XOB:02LC1_2.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L воды в деаэр.бак 2;
02LCV1;52AW00/02VODA_XOB:02LCV1.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L воды большой;
02LCV1_A;52AW00/02VODA_XOB:02LCV1_A.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L воды малый;
02LC6;52AW00/02VODA_XOB:02LC6.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L сбор.ПК поз. 28;
02LCV6;52AW00/02VODA_XOB:02LCV6.PNT\hist00;;;;;;;;0;100;;;;%;Рег.L сбор.ПК поз. 29;
02P1;52AW00/02VODA_XOB:02P1.PNT\hist00;;;;;;;;0;40;;;;кг/см2;Р пит. Воды из насоса;
02PC8;52AW00/02VODA_XOB:02PC8.PNT\hist00;;;;;;;;0;0,4;;;;кг/см2;Рег.Р пара (0.2) в деаэр.баках;
02PCV8;52AW00/02VODA_XOB:02PCV8.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.Рпар(0.2) в деаэр.баках;
02T5_3;52AW00/02VODA_XOB:02T5_3.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т пит. Воды ";
02PD10;52AW00/02VOZD:02PD10.PNT\hist00;;;;;;;;0;1000;;;;кгс/м2;PD воздуха КИП из Рессивер.10;
02T10;52AW00/02VOZD:02T10.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т воздуха КИП из Рессивер.10;
02P10A;52AW00/02VOZD:02P10A.PNT\hist00;;;;;;;;700;800;;;;мм Hg;"Р наруж.воздуха ";
02Q10A;52AW00/02VOZD:02Q10A.PNT\hist00;;;;;;;;0;100;;;;%;"От.влаж.Нар.Возд. ";
02T100;52AW00/02VOZD:02T100.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т воздуха  в контр.;
02T10A;52AW00/02VOZD:02T10A.PNT\hist00;;;;;;;;-50;50;;;;град.С;"Т нар.воздуха ";
12F103;52AW00/12ABSOR:12F103.PNT\hist00;;;;;;;;0;12500;;;;м3/ч;F доб. Воздуха НГ и прод.кол.;
12F111_1;52AW00/12ABSOR:12F111_1.PNT\hist00;;;;;;;;0;1072.343;;;;м3/ч;F об. Воды (1) на абсорб.;
12F111_2;52AW00/12ABSOR:12F111_2.PNT\hist00;;;;;;;;0;820.001;;;;м3/ч;F об. Воды (2) на абсорб.;
12FC104;52AW00/12ABSOR:12FC104.PNT\hist00;;;;;;;;0;6197.672;;;;м3/ч;Рег.F воздуха в прод.Кол.12;
12FCV104;52AW00/12ABSOR:12FCV104.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F воздуха в прод.Кол.12;
12FC110;52AW00/12ABSOR:12FC110.PNT\hist00;;;;;;;;0;9.977237;;;;м3/ч;Рег.F КСП в абс.Колон.8;
12FCV110;52AW00/12ABSOR:12FCV110.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F КСП в абс.Колон.8;
12F105;52AW00/12ABSOR:12F105.PNT\hist00;;;;;;;;0;25;;;;м3/ч;F кислоты с агрегата;
12Q105;52AW00/12ABSOR:12Q105.PNT\hist00;;;;;;;;50;60;;;;%;Q кислоты с агрегата;
12T108_4;52AW00/12ABSOR:12T108_4.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты за прод.Кол.12;
12LC105;52AW00/12ABSOR:12LC105.PNT\hist00;;;;;;;;430;830;;;;мм;Рег.L кислоты в прод.Кол.12;
12LCV105;52AW00/12ABSOR:12LCV105.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L кислоты в прод.Кол.12;
12T108_1;52AW00/12ABSOR:12T108_1.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ в абс.Колон.8;
12T108_2;52AW00/12ABSOR:12T108_2.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты в кубе абс.кол;
12T108_3;52AW00/12ABSOR:12T108_3.PNT\hist00;;;;;;;;0;150;;;;град.С;Т ХГ Вых.подогр.6;
12T108_5;52AW00/12ABSOR:12T108_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ за подогр.1;
12T108_6;52AW00/12ABSOR:12T108_6.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ за холод.7;
12F113;52AW00/12GTT:12F113.PNT\hist00;;;;;;;;0;1038.555;;;;м3/ч;F обор. воды на ГТТ;
12P181;52AW00/12GTT:12P181.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р воздуха за нагнет 1г;
12T173_1;52AW00/12GTT:12T173_1.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха за нагнет 1г;
12HCV170;52AW00/12GTT:12HCV170.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд.ГТТиТехн;
12SCS171_1;52AW00/12GTT:12SCS171_1.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
12SCS171_2;52AW00/12GTT:12SCS171_2.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
12SCS171_3;52AW00/12GTT:12SCS171_3.PNT\hist00;;;;;;;;0;6000;;;;об/мин;"Регулятор Скор. вращения турб. ";
12T170_3;52AW00/12GTT:12T170_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды до маслоохлад.;
12T170_4;52AW00/12GTT:12T170_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за маслоохлад.;
12T170_5;52AW00/12GTT:12T170_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т Воды за воздухоохл.;
12T170_6;52AW00/12GTT:12T170_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т воздуха за ВоздОхл 1д;
12T173_2;52AW00/12GTT:12T173_2.PNT\hist00;;;;;;;;0;200;;;;град.С;Т воздуха из компр. 1а;
12P128;52AW00/12KONV:12P128.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р АВС после смесит.2;
12F102;52AW00/12KONV:12F102.PNT\hist00;;;;;;;;0;62440.66;;;;м3/ч;F возд (А) в смесит. 2;
12FC101;52AW00/12KONV:12FC101.PNT\hist00;;;;;;;;0;7803.259;;;;м3/ч;F ГА в смесит. 2;
12FFCV101;52AW00/12KONV:12FFCV101.PNT\hist00;;;;;;;;0;100;;;;%;"Клап.Соотн ГА/Возд ";
12FS101;52AW00/12KONV:12FS101.PNT\hist00;;;;;;;;0;7803.259;;;;м3/ч;F ГА Блок. в смесит. 2;
12FS102;52AW00/12KONV:12FS102.PNT\hist00;;;;;;;;0;62440.66;;;;м3/ч;F возд (В) Блок. в смесит. 2;
12G101;52AW00/12KONV:12G101.PNT\hist00;;;;;;;;0;100;;;;%;Клап.Соотн ГА/Возд положение;
12P101A;52AW00/12KONV:12P101A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
12P101B;52AW00/12KONV:12P101B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р ГА в смеситель 2 ";
12P127A;52AW00/12KONV:12P127A.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (А) в смесит. 2;
12P127B;52AW00/12KONV:12P127B.PNT\hist00;;;;;;;;0;10;;;;кг/см2;Р возд (В) в смесит. 2;
12T101A;52AW00/12KONV:12T101A.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
12T101B;52AW00/12KONV:12T101B.PNT\hist00;;;;;;;;0;200;;;;град.С;"Т ГА в смеситель 2 ";
12T127A;52AW00/12KONV:12T127A.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (А) в смесит. 2;
12T127B;52AW00/12KONV:12T127B.PNT\hist00;;;;;;;;0;200;;;;град.С;Т возд (В) в смесит. 2;
12T103;52AW00/12KONV:12T103.PNT\hist00;;;;;;;;0;400;;;;град.С;Т НГ на Вых. КУН;
12TS102_1;52AW00/12KONV:12TS102_1.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
12TS102_2;52AW00/12KONV:12TS102_2.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
12TS102_3;52AW00/12KONV:12TS102_3.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т под сетками конт. Апар.п.2;
12PS176;52AW00/12MASLO:12PS176.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"Р напорного масла ";
12T170_1;52AW00/12MASLO:12T170_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла до маслоохлад.;
12T170_2;52AW00/12MASLO:12T170_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т масла за маслоохлад.;
12HCV101;52AW00/12NH3:12HCV101.PNT\hist00;;;;;;;;0;100;;;;%;Дист. упр. клап.ГА в завод. сеть;
12LC108;52AW00/12NH3:12LC108.PNT\hist00;;;;;;;;700;1100;;;;мм;Рег.L ЖА в испарит. 11;
12LCV108;52AW00/12NH3:12LCV108.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.L ЖА в испарит. 11;
12PC110;52AW00/12NH3:12PC110.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Рег.Р ГА подач.Пар за испарит. 11;
12PCV110;52AW00/12NH3:12PCV110.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Р ГА за испарит. 11;
12TC112;52AW00/12NH3:12TC112.PNT\hist00;;;;;;;;0;200;;;;град.С;Рег.Т ГА подач.Пар  в подогр.11г;
12TCV112;52AW00/12NH3:12TCV112.PNT\hist00;;;;;;;;0;100;;;;%;Клап.рег.Т ГА  в подогр.11г;
12TS112;52AW00/12NH3:12TS112.PNT\hist00;;;;;;;;0;200;;;;град.С;Авар.сигн.Т ГА  в подогр.11г;
12FC106;52AW00/12OXG:12FC106.PNT\hist00;;;;;;;;0;83.89626;;;;м3/ч;Рег. F ГА  в РСО;
12FCV106;52AW00/12OXG:12FCV106.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап. F ГА  в РСО;
12T109_2;52AW00/12OXG:12T109_2.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ до РСО ";
12T109_4;52AW00/12OXG:12T109_4.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т НГ за подог.ХГ ";
12T109_5;52AW00/12OXG:12T109_5.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после РСО ";
12T109_7;52AW00/12OXG:12T109_7.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
12T109_8;52AW00/12OXG:12T109_8.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ после окис. ";
12T109_9;52AW00/12OXG:12T109_9.PNT\hist00;;;;;;;;0;400;;;;град.С;"Т ХГ в зоне реак. ";
12PS182_1;52AW00/12PODSH_AO:12PS182_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
12PS182_2;52AW00/12PODSH_AO:12PS182_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораТурбины;
12PS183_1;52AW00/12PODSH_AO:12PS183_1.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
12PS183_2;52AW00/12PODSH_AO:12PS183_2.PNT\hist00;;;;;;;;0;6;;;;кг/см2;АварСигнОсевСдвига  РотораНагнет.;
12TS177_1;52AW00/12PODSH_AO:12TS177_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_2;52AW00/12PODSH_AO:12TS177_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_3;52AW00/12PODSH_AO:12TS177_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_4;52AW00/12PODSH_AO:12TS177_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_5;52AW00/12PODSH_AO:12TS177_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_6;52AW00/12PODSH_AO:12TS177_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_7;52AW00/12PODSH_AO:12TS177_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS177_8;52AW00/12PODSH_AO:12TS177_8.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника редуктора;
12TS178_1;52AW00/12PODSH_AO:12TS178_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника компрессора;
12TS178_2;52AW00/12PODSH_AO:12TS178_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т опор. Подшипника турбины;
12TS178_3;52AW00/12PODSH_AO:12TS178_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
12TS178_4;52AW00/12PODSH_AO:12TS178_4.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника турбины;
12TS178_5;52AW00/12PODSH_AO:12TS178_5.PNT\hist00;;;;;;;;0;100;;;;град.С;Т перед. Подшип-ка нагнетателя;
12TS178_6;52AW00/12PODSH_AO:12TS178_6.PNT\hist00;;;;;;;;0;100;;;;град.С;Т упор. Подшипника нагнетателя;
12TS178_7;52AW00/12PODSH_AO:12TS178_7.PNT\hist00;;;;;;;;0;100;;;;град.С;Т задн. Подшипника нагнетателя;
12TS179_1;52AW00/12PODSH_AO:12TS179_1.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
12TS179_2;52AW00/12PODSH_AO:12TS179_2.PNT\hist00;;;;;;;;0;100;;;;град.С;Т подшипника РД;
12TS179_3;52AW00/12PODSH_AO:12TS179_3.PNT\hist00;;;;;;;;0;100;;;;град.С;Т обмотки статора РД;
12EA_RD;52AW00/12RD:12EA_RD.PNT\hist00;;;;;;;;-1500;1500;;;;квт;Мощность  РД;
12IA_RD;52AW00/12RD:12IA_RD.PNT\hist00;;;;;;;;0;150;;;;А;Ток статора  РД;
12P193;52AW00/12RD:12P193.PNT\hist00;;;;;;;;0;1000;;;;мм;"Положение экранов ЖРС ";
12T192;52AW00/12RD:12T192.PNT\hist00;;;;;;;;0;100;;;;град.С;Т электролита  ЖРС;
12F132;52AW00/12REKUP:12F132.PNT\hist00;;;;;;;;0;12.5123;;;;м3/ч;F пит. Воды в КУГ;
12F133;52AW00/12REKUP:12F133.PNT\hist00;;;;;;;;0;39.56160;;;;м3/ч;Fпит. Воды в КУН;
12T174;52AW00/12REKUP:12T174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ  перед ГТТ;
12LC130;52AW00/12REKUP:12LC130.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУГ;
12LCV130;52AW00/12REKUP:12LCV130.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУГ;
12LC131;52AW00/12REKUP:12LC131.PNT\hist00;;;;;;;;-315;315;;;;мм;Рег.L пит. Воды в КУН;
12LCV131;52AW00/12REKUP:12LCV131.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L  в КУН;
12P135;52AW00/12REKUP:12P135.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУН;
12P136;52AW00/12REKUP:12P136.PNT\hist00;;;;;;;;0;20;;;;кг/см2;Р перег. пара из КУГ;
12PD170;52AW00/12REKUP:12PD170.PNT\hist00;;;;;;;;0;2,5;;;;кг/см2;Пер.Р Возд./ХГ Нагн.1г/ГТТ;
12T101_4;52AW00/12REKUP:12T101_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУН;
12T101_5;52AW00/12REKUP:12T101_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т ХГ после КУГ;
12T101_6;52AW00/12REKUP:12T101_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т перег. пара из КУГ;
12T114_1;52AW00/12REKUP:12T114_1.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T114_2;52AW00/12REKUP:12T114_2.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T114_3;52AW00/12REKUP:12T114_3.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T114_4;52AW00/12REKUP:12T114_4.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T114_5;52AW00/12REKUP:12T114_5.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T114_6;52AW00/12REKUP:12T114_6.PNT\hist00;;;;;;;;0;400;;;;град.С;Т метал.газ.камер КУН;
12T173_4;52AW00/12REKUP:12T173_4.PNT\hist00;;;;;;;;0;600;;;;град.С;Т газов  после ГТТ;
12T183;52AW00/12REKUP:12T183.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т газов из УКСТ 1в;
12PS178;52AW00/12SBS_AO:12PS178.PNT\hist00;;;;;;;;0;16;;;;кг/см2;Р ПГ  до Стоп. Отсек.;
12PS179;52AW00/12SBS_AO:12PS179.PNT\hist00;;;;;;;;0;1,6;;;;кг/см2;Р масла смазки в ГТТ-3М;
12PS180;52AW00/12SBS_AO:12PS180.PNT\hist00;;;;;;;;0;3;;;;кг/см2;Р воздуха из компр. 1а;
12TS174;52AW00/12SBS_AOK:12TS174.PNT\hist00;;;;;;;;0;1100;;;;град.С;Т ОХГ Блок. перед ГТТ;
12LS131;52AW00/12SBS_AOK:12LS131.PNT\hist00;;;;;;;;-315;315;;;;мм;Авар.L пит. Воды в КУН;
12TS101;52AW00/12SBS_AOK:12TS101.PNT\hist00;;;;;;;;0;400;;;;град.С;Т АВС после смесит.3;
12FC171;52AW00/12UKST:12FC171.PNT\hist00;;;;;;;;0;1992.47;;;;м3/ч;Расход ПГ в УКСТ;
12HCV171;52AW00/12UKST:12HCV171.PNT\hist00;;;;;;;;0;100;;;;%;"Упр. РК скорости вращения турб. ";
12PD171;52AW00/12UKST:12PD171.PNT\hist00;;;;;;;;0;2500;;;;кгс/м2;Перепад ПГ в УКСТ;
12T116;52AW00/12UKST:12T116.PNT\hist00;;;;;;;;-50;50;;;;град.С;Т ПГ в УКСТ;
12FC107;52AW00/12UKST:12FC107.PNT\hist00;;;;;;;;0;19675.8;;;;м3/ч;F воздуха  в УКСТ 1в;
12HCV107;52AW00/12UKST:12HCV107.PNT\hist00;;;;;;;;0;100;;;;%;Дист.Упр.Рег.Клап. возд. в КСТ 1в;
12G171;52AW00/12UKST:12G171.PNT\hist00;;;;;;;;0;100;;;;%;"Полож. РК скорости вращения турб. ";
12P187;52AW00/12UKST:12P187.PNT\hist00;;;;;;;;0;10;;;;кг/см2;"РПГ после РК  cкорости турб. ";
22F103;52AW00/22ABSOR:22F103.PNT\hist00;;;;;;;;0;15157.86;;;;м3/ч;F доб. Воздуха НГ и прод.кол.;
22F111_1;52AW00/22ABSOR:22F111_1.PNT\hist00;;;;;;;;0;1072.343;;;;м3/ч;F об. Воды (1) на абсорб.;
22F111_2;52AW00/22ABSOR:22F111_2.PNT\hist00;;;;;;;;0;820.001;;;;м3/ч;F об. Воды (2) на абсорб.;
22FC104;52AW00/22ABSOR:22FC104.PNT\hist00;;;;;;;;0;6187.488;;;;м3/ч;Рег.F воздуха в прод.Кол.12;
22FCV104;52AW00/22ABSOR:22FCV104.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F воздуха в прод.Кол.12;
22FC110;52AW00/22ABSOR:22FC110.PNT\hist00;;;;;;;;0;9.99331;;;;м3/ч;Рег.F КСП в абс.Колон.8;
22FCV110;52AW00/22ABSOR:22FCV110.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.F КСП в абс.Колон.8;
22F105;52AW00/22ABSOR:22F105.PNT\hist00;;;;;;;;0;25;;;;м3/ч;F кислоты с агрегата;
22Q105;52AW00/22ABSOR:22Q105.PNT\hist00;;;;;;;;50;60;;;;%;Q кислоты с агрегата;
22T108_4;52AW00/22ABSOR:22T108_4.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты за прод.Кол.12;
22LC105;52AW00/22ABSOR:22LC105.PNT\hist00;;;;;;;;430;830;;;;мм;Рег.L кислоты в прод.Кол.12;
22LCV105;52AW00/22ABSOR:22LCV105.PNT\hist00;;;;;;;;0;100;;;;%;Рег.Клап.L кислоты в прод.Кол.12;
22T108_1;52AW00/22ABSOR:22T108_1.PNT\hist00;;;;;;;;0;150;;;;град.С;Т НГ в абс.Колон.8;
22T108_2;52AW00/22ABSOR:22T108_2.PNT\hist00;;;;;;;;0;150;;;;град.С;Т кислоты в кубе абс.кол;
